agency_cd,site_no,Month,Day,Year,Time,Discharge,Qualification
USGS,5082500,11,3,2006,0:00,913,A
USGS,5082500,11,4,2006,0:00,942,A
USGS,5082500,11,5,2006,0:00,1060,A
USGS,5082500,11,6,2006,0:00,1010,A
USGS,5082500,11,7,2006,0:00,984,A
USGS,5082500,11,8,2006,0:00,976,A
USGS,5082500,11,9,2006,0:00,1050,A
USGS,5082500,11,10,2006,0:00,1060,A
USGS,5082500,11,11,2006,0:00,1030,A
USGS,5082500,11,12,2006,0:00,974,A
USGS,5082500,11,13,2006,0:00,1000,A
USGS,5082500,11,14,2006,0:00,959,A
USGS,5082500,11,15,2006,0:00,1050,A
USGS,5082500,11,16,2006,0:00,1130,A
USGS,5082500,11,17,2006,0:00,1150,A
USGS,5082500,11,18,2006,0:00,1150,A
USGS,5082500,11,19,2006,0:00,1150,A
USGS,5082500,11,20,2006,0:00,1160,A
USGS,5082500,11,21,2006,0:00,1150,A
USGS,5082500,11,22,2006,0:00,1100,A
USGS,5082500,11,23,2006,0:00,1040,A
USGS,5082500,11,24,2006,0:00,1010,A
USGS,5082500,11,25,2006,0:00,984,A
USGS,5082500,11,26,2006,0:00,662,A
USGS,5082500,11,27,2006,0:00,477,A
USGS,5082500,11,28,2006,0:00,520,A:e
USGS,5082500,11,29,2006,0:00,535,A:e
USGS,5082500,11,30,2006,0:00,550,A:e
USGS,5082500,12,1,2006,0:00,616,A:e
USGS,5082500,12,2,2006,0:00,634,A:e
USGS,5082500,12,3,2006,0:00,649,A:e
USGS,5082500,12,4,2006,0:00,684,A:e
USGS,5082500,12,5,2006,0:00,737,A:e
USGS,5082500,12,6,2006,0:00,775,A:e
USGS,5082500,12,7,2006,0:00,790,A:e
USGS,5082500,12,8,2006,0:00,806,A:e
USGS,5082500,12,9,2006,0:00,853,A:e
USGS,5082500,12,10,2006,0:00,863,A:e
USGS,5082500,12,11,2006,0:00,858,A:e
USGS,5082500,12,12,2006,0:00,870,A:e
USGS,5082500,12,13,2006,0:00,873,A:e
USGS,5082500,12,14,2006,0:00,858,A:e
USGS,5082500,12,15,2006,0:00,857,A:e
USGS,5082500,12,16,2006,0:00,856,A:e
USGS,5082500,12,17,2006,0:00,855,A:e
USGS,5082500,12,18,2006,0:00,870,A:e
USGS,5082500,12,19,2006,0:00,887,A:e
USGS,5082500,12,20,2006,0:00,907,A:e
USGS,5082500,12,21,2006,0:00,903,A:e
USGS,5082500,12,22,2006,0:00,902,A:e
USGS,5082500,12,23,2006,0:00,909,A:e
USGS,5082500,12,24,2006,0:00,902,A:e
USGS,5082500,12,25,2006,0:00,890,A:e
USGS,5082500,12,26,2006,0:00,874,A:e
USGS,5082500,12,27,2006,0:00,858,A:e
USGS,5082500,12,28,2006,0:00,848,A:e
USGS,5082500,12,29,2006,0:00,838,A:e
USGS,5082500,12,30,2006,0:00,833,A:e
USGS,5082500,12,31,2006,0:00,826,A:e
USGS,5082500,1,1,2007,0:00,820,A:e
USGS,5082500,1,2,2007,0:00,841,A:e
USGS,5082500,1,3,2007,0:00,862,A:e
USGS,5082500,1,4,2007,0:00,869,A:e
USGS,5082500,1,5,2007,0:00,839,A:e
USGS,5082500,1,6,2007,0:00,828,A:e
USGS,5082500,1,7,2007,0:00,819,A:e
USGS,5082500,1,8,2007,0:00,816,A:e
USGS,5082500,1,9,2007,0:00,817,A:e
USGS,5082500,1,10,2007,0:00,813,A:e
USGS,5082500,1,11,2007,0:00,806,A:e
USGS,5082500,1,12,2007,0:00,799,A:e
USGS,5082500,1,13,2007,0:00,782,A:e
USGS,5082500,1,14,2007,0:00,756,A:e
USGS,5082500,1,15,2007,0:00,737,A:e
USGS,5082500,1,16,2007,0:00,718,A:e
USGS,5082500,1,17,2007,0:00,710,A:e
USGS,5082500,1,18,2007,0:00,678,A:e
USGS,5082500,1,19,2007,0:00,640,A:e
USGS,5082500,1,20,2007,0:00,626,A:e
USGS,5082500,1,21,2007,0:00,655,A:e
USGS,5082500,1,22,2007,0:00,677,A:e
USGS,5082500,1,23,2007,0:00,706,A:e
USGS,5082500,1,24,2007,0:00,735,A:e
USGS,5082500,1,25,2007,0:00,767,A:e
USGS,5082500,1,26,2007,0:00,804,A:e
USGS,5082500,1,27,2007,0:00,798,A:e
USGS,5082500,1,28,2007,0:00,786,A:e
USGS,5082500,1,29,2007,0:00,778,A:e
USGS,5082500,1,30,2007,0:00,767,A:e
USGS,5082500,1,31,2007,0:00,734,A:e
USGS,5082500,2,1,2007,0:00,707,A:e
USGS,5082500,2,2,2007,0:00,678,A:e
USGS,5082500,2,3,2007,0:00,660,A:e
USGS,5082500,2,4,2007,0:00,657,A:e
USGS,5082500,2,5,2007,0:00,665,A:e
USGS,5082500,2,6,2007,0:00,670,A:e
USGS,5082500,2,7,2007,0:00,690,A:e
USGS,5082500,2,8,2007,0:00,668,A:e
USGS,5082500,2,9,2007,0:00,649,A:e
USGS,5082500,2,10,2007,0:00,641,A:e
USGS,5082500,2,11,2007,0:00,636,A:e
USGS,5082500,2,12,2007,0:00,628,A:e
USGS,5082500,2,13,2007,0:00,619,A:e
USGS,5082500,2,14,2007,0:00,613,A:e
USGS,5082500,2,15,2007,0:00,614,A:e
USGS,5082500,2,16,2007,0:00,612,A:e
USGS,5082500,2,17,2007,0:00,609,A:e
USGS,5082500,2,18,2007,0:00,615,A:e
USGS,5082500,2,19,2007,0:00,628,A:e
USGS,5082500,2,20,2007,0:00,648,A:e
USGS,5082500,2,21,2007,0:00,665,A:e
USGS,5082500,2,22,2007,0:00,689,A:e
USGS,5082500,2,23,2007,0:00,719,A:e
USGS,5082500,2,24,2007,0:00,751,A:e
USGS,5082500,2,25,2007,0:00,782,A:e
USGS,5082500,2,26,2007,0:00,780,A:e
USGS,5082500,2,27,2007,0:00,766,A:e
USGS,5082500,2,28,2007,0:00,745,A:e
USGS,5082500,3,1,2007,0:00,717,A:e
USGS,5082500,3,2,2007,0:00,706,A:e
USGS,5082500,3,3,2007,0:00,696,A:e
USGS,5082500,3,4,2007,0:00,696,A:e
USGS,5082500,3,5,2007,0:00,720,A:e
USGS,5082500,3,6,2007,0:00,740,A:e
USGS,5082500,3,7,2007,0:00,772,A:e
USGS,5082500,3,8,2007,0:00,775,A:e
USGS,5082500,3,9,2007,0:00,783,A:e
USGS,5082500,3,10,2007,0:00,796,A:e
USGS,5082500,3,11,2007,0:00,813,A:e
USGS,5082500,3,12,2007,0:00,835,A:e
USGS,5082500,3,13,2007,0:00,885,A:e
USGS,5082500,3,14,2007,0:00,959,A:e
USGS,5082500,3,15,2007,0:00,1440,A:e
USGS,5082500,3,16,2007,0:00,3400,A:e
USGS,5082500,3,17,2007,0:00,5000,A:e
USGS,5082500,3,18,2007,0:00,5350,A:e
USGS,5082500,3,19,2007,0:00,5700,A:e
USGS,5082500,3,20,2007,0:00,6050,A:e
USGS,5082500,3,21,2007,0:00,6640,A:e
USGS,5082500,3,22,2007,0:00,7570,A:e
USGS,5082500,3,23,2007,0:00,8910,A:e
USGS,5082500,3,24,2007,0:00,10300,A:e
USGS,5082500,3,25,2007,0:00,12100,A:e
USGS,5082500,3,26,2007,0:00,13900,A:e
USGS,5082500,3,27,2007,0:00,15700,A:e
USGS,5082500,3,28,2007,0:00,18300,A:e
USGS,5082500,3,29,2007,0:00,21900,A:e
USGS,5082500,3,30,2007,0:00,21100,A:e
USGS,5082500,3,31,2007,0:00,20700,A:e
USGS,5082500,4,1,2007,0:00,23900,A
USGS,5082500,4,2,2007,0:00,25100,A
USGS,5082500,4,3,2007,0:00,26000,A
USGS,5082500,4,4,2007,0:00,25900,A
USGS,5082500,4,5,2007,0:00,24700,A
USGS,5082500,4,6,2007,0:00,23200,A
USGS,5082500,4,7,2007,0:00,21200,A
USGS,5082500,4,8,2007,0:00,19900,A:e
USGS,5082500,4,9,2007,0:00,18200,A
USGS,5082500,4,10,2007,0:00,17100,A
USGS,5082500,4,11,2007,0:00,15900,A
USGS,5082500,4,12,2007,0:00,14200,A
USGS,5082500,4,13,2007,0:00,12800,A
USGS,5082500,4,14,2007,0:00,11800,A
USGS,5082500,4,15,2007,0:00,10600,A
USGS,5082500,4,16,2007,0:00,9810,A
USGS,5082500,4,17,2007,0:00,9300,A
USGS,5082500,4,18,2007,0:00,8990,A
USGS,5082500,4,19,2007,0:00,8860,A
USGS,5082500,4,20,2007,0:00,8730,A
USGS,5082500,4,21,2007,0:00,8590,A
USGS,5082500,4,22,2007,0:00,8640,A
USGS,5082500,4,23,2007,0:00,9940,A
USGS,5082500,4,24,2007,0:00,11100,A
USGS,5082500,4,25,2007,0:00,12000,A
USGS,5082500,4,26,2007,0:00,12500,A
USGS,5082500,4,27,2007,0:00,12400,A
USGS,5082500,4,28,2007,0:00,12100,A
USGS,5082500,4,29,2007,0:00,11400,A
USGS,5082500,4,30,2007,0:00,10500,A
USGS,5082500,5,1,2007,0:00,9350,A
USGS,5082500,5,2,2007,0:00,8300,A
USGS,5082500,5,3,2007,0:00,7450,A
USGS,5082500,5,4,2007,0:00,6770,A
USGS,5082500,5,5,2007,0:00,6600,A
USGS,5082500,5,6,2007,0:00,6840,A
USGS,5082500,5,7,2007,0:00,8370,A
USGS,5082500,5,8,2007,0:00,10400,A
USGS,5082500,5,9,2007,0:00,11500,A
USGS,5082500,5,10,2007,0:00,11900,A
USGS,5082500,5,11,2007,0:00,11900,A
USGS,5082500,5,12,2007,0:00,12000,A
USGS,5082500,5,13,2007,0:00,12000,A
USGS,5082500,5,14,2007,0:00,11700,A
USGS,5082500,5,15,2007,0:00,10600,A
USGS,5082500,5,16,2007,0:00,9260,A
USGS,5082500,5,17,2007,0:00,8150,A
USGS,5082500,5,18,2007,0:00,7390,A
USGS,5082500,5,19,2007,0:00,7010,A
USGS,5082500,5,20,2007,0:00,6860,A
USGS,5082500,5,21,2007,0:00,7100,A
USGS,5082500,5,22,2007,0:00,7350,A
USGS,5082500,5,23,2007,0:00,7260,A
USGS,5082500,5,24,2007,0:00,6880,A
USGS,5082500,5,25,2007,0:00,6870,A
USGS,5082500,5,26,2007,0:00,7430,A
USGS,5082500,5,27,2007,0:00,7790,A
USGS,5082500,5,28,2007,0:00,8340,A
USGS,5082500,5,29,2007,0:00,9100,A
USGS,5082500,5,30,2007,0:00,10300,A
USGS,5082500,5,31,2007,0:00,11500,A
USGS,5082500,6,1,2007,0:00,11400,A
USGS,5082500,6,2,2007,0:00,10200,A
USGS,5082500,6,3,2007,0:00,8700,A
USGS,5082500,6,4,2007,0:00,8070,A
USGS,5082500,6,5,2007,0:00,8300,A
USGS,5082500,6,6,2007,0:00,8970,A
USGS,5082500,6,7,2007,0:00,10800,A
USGS,5082500,6,8,2007,0:00,13000,A
USGS,5082500,6,9,2007,0:00,14800,A
USGS,5082500,6,10,2007,0:00,16400,A
USGS,5082500,6,11,2007,0:00,17800,A
USGS,5082500,6,12,2007,0:00,18400,A
USGS,5082500,6,13,2007,0:00,18400,A
USGS,5082500,6,14,2007,0:00,18500,A
USGS,5082500,6,15,2007,0:00,21600,A
USGS,5082500,6,16,2007,0:00,25400,A
USGS,5082500,6,17,2007,0:00,27900,A
USGS,5082500,6,18,2007,0:00,30200,A
USGS,5082500,6,19,2007,0:00,32700,A
USGS,5082500,6,20,2007,0:00,34300,A
USGS,5082500,6,21,2007,0:00,35100,A
USGS,5082500,6,22,2007,0:00,35200,A
USGS,5082500,6,23,2007,0:00,34000,A
USGS,5082500,6,24,2007,0:00,32000,A
USGS,5082500,6,25,2007,0:00,29600,A
USGS,5082500,6,26,2007,0:00,26400,A
USGS,5082500,6,27,2007,0:00,23300,A
USGS,5082500,6,28,2007,0:00,21100,A
USGS,5082500,6,29,2007,0:00,18900,A
USGS,5082500,6,30,2007,0:00,16700,A
USGS,5082500,7,1,2007,0:00,14500,A
USGS,5082500,7,2,2007,0:00,12200,A
USGS,5082500,7,3,2007,0:00,9900,A
USGS,5082500,7,4,2007,0:00,9070,A
USGS,5082500,7,5,2007,0:00,9460,A
USGS,5082500,7,6,2007,0:00,9230,A
USGS,5082500,7,7,2007,0:00,8750,A
USGS,5082500,7,8,2007,0:00,8090,A
USGS,5082500,7,9,2007,0:00,7530,A
USGS,5082500,7,10,2007,0:00,7110,A
USGS,5082500,7,11,2007,0:00,6710,A
USGS,5082500,7,12,2007,0:00,6480,A
USGS,5082500,7,13,2007,0:00,6340,A
USGS,5082500,7,14,2007,0:00,6180,A
USGS,5082500,7,15,2007,0:00,6000,A
USGS,5082500,7,16,2007,0:00,5740,A
USGS,5082500,7,17,2007,0:00,5550,A
USGS,5082500,7,18,2007,0:00,5310,A:e
USGS,5082500,7,19,2007,0:00,4940,A:e
USGS,5082500,7,20,2007,0:00,4560,A
USGS,5082500,7,21,2007,0:00,4230,A
USGS,5082500,7,22,2007,0:00,3910,A
USGS,5082500,7,23,2007,0:00,3640,A
USGS,5082500,7,24,2007,0:00,3580,A
USGS,5082500,7,25,2007,0:00,3470,A
USGS,5082500,7,26,2007,0:00,3190,A
USGS,5082500,7,27,2007,0:00,2940,A
USGS,5082500,7,28,2007,0:00,2750,A
USGS,5082500,7,29,2007,0:00,2650,A
USGS,5082500,7,30,2007,0:00,2550,A
USGS,5082500,7,31,2007,0:00,2480,A
USGS,5082500,8,1,2007,0:00,2420,A
USGS,5082500,8,2,2007,0:00,2310,A
USGS,5082500,8,3,2007,0:00,2110,A
USGS,5082500,8,4,2007,0:00,1980,A
USGS,5082500,8,5,2007,0:00,1770,A
USGS,5082500,8,6,2007,0:00,1580,A
USGS,5082500,8,7,2007,0:00,1510,A
USGS,5082500,8,8,2007,0:00,1530,A
USGS,5082500,8,9,2007,0:00,1550,A
USGS,5082500,8,10,2007,0:00,1530,A
USGS,5082500,8,11,2007,0:00,1530,A
USGS,5082500,8,12,2007,0:00,1540,A
USGS,5082500,8,13,2007,0:00,1480,A
USGS,5082500,8,14,2007,0:00,1410,A
USGS,5082500,8,15,2007,0:00,1340,A
USGS,5082500,8,16,2007,0:00,1270,A
USGS,5082500,8,17,2007,0:00,1210,A
USGS,5082500,8,18,2007,0:00,1160,A
USGS,5082500,8,19,2007,0:00,1130,A
USGS,5082500,8,20,2007,0:00,1120,A
USGS,5082500,8,21,2007,0:00,1120,A
USGS,5082500,8,22,2007,0:00,1130,A
USGS,5082500,8,23,2007,0:00,1130,A
USGS,5082500,8,24,2007,0:00,1130,A
USGS,5082500,8,25,2007,0:00,1140,A
USGS,5082500,8,26,2007,0:00,1170,A
USGS,5082500,8,27,2007,0:00,1260,A
USGS,5082500,8,28,2007,0:00,1240,A
USGS,5082500,8,29,2007,0:00,1180,A
USGS,5082500,8,30,2007,0:00,1200,A
USGS,5082500,8,31,2007,0:00,1290,A
USGS,5082500,9,1,2007,0:00,1230,A
USGS,5082500,9,2,2007,0:00,1120,A
USGS,5082500,9,3,2007,0:00,1060,A
USGS,5082500,9,4,2007,0:00,996,A
USGS,5082500,9,5,2007,0:00,949,A
USGS,5082500,9,6,2007,0:00,945,A
USGS,5082500,9,7,2007,0:00,933,A
USGS,5082500,9,8,2007,0:00,979,A
USGS,5082500,9,9,2007,0:00,978,A
USGS,5082500,9,10,2007,0:00,939,A
USGS,5082500,9,11,2007,0:00,969,A
USGS,5082500,9,12,2007,0:00,1090,A
USGS,5082500,9,13,2007,0:00,996,A
USGS,5082500,9,14,2007,0:00,953,A
USGS,5082500,9,15,2007,0:00,934,A
USGS,5082500,9,16,2007,0:00,919,A
USGS,5082500,9,17,2007,0:00,884,A
USGS,5082500,9,18,2007,0:00,842,A
USGS,5082500,9,19,2007,0:00,809,A
USGS,5082500,9,20,2007,0:00,805,A
USGS,5082500,9,21,2007,0:00,807,A
USGS,5082500,9,22,2007,0:00,845,A
USGS,5082500,9,23,2007,0:00,880,A
USGS,5082500,9,24,2007,0:00,985,A
USGS,5082500,9,25,2007,0:00,1030,A
USGS,5082500,9,26,2007,0:00,967,A
USGS,5082500,9,27,2007,0:00,970,A
USGS,5082500,9,28,2007,0:00,1040,A
USGS,5082500,9,29,2007,0:00,1030,A
USGS,5082500,9,30,2007,0:00,983,A
USGS,5082500,10,1,2007,0:00,984,A
USGS,5082500,10,2,2007,0:00,988,A
USGS,5082500,10,3,2007,0:00,1090,A
USGS,5082500,10,4,2007,0:00,1100,A
USGS,5082500,10,5,2007,0:00,1040,A
USGS,5082500,10,6,2007,0:00,996,A
USGS,5082500,10,7,2007,0:00,997,A
USGS,5082500,10,8,2007,0:00,988,A
USGS,5082500,10,9,2007,0:00,979,A
USGS,5082500,10,10,2007,0:00,1000,A
USGS,5082500,10,11,2007,0:00,1090,A
USGS,5082500,10,12,2007,0:00,1170,A
USGS,5082500,10,13,2007,0:00,1180,A
USGS,5082500,10,14,2007,0:00,1250,A
USGS,5082500,10,15,2007,0:00,1300,A
USGS,5082500,10,16,2007,0:00,1280,A
USGS,5082500,10,17,2007,0:00,1250,A
USGS,5082500,10,18,2007,0:00,1330,A
USGS,5082500,10,19,2007,0:00,1480,A
USGS,5082500,10,20,2007,0:00,1530,A
USGS,5082500,10,21,2007,0:00,1730,A
USGS,5082500,10,22,2007,0:00,2140,A
USGS,5082500,10,23,2007,0:00,2420,A
USGS,5082500,10,24,2007,0:00,2500,A
USGS,5082500,10,25,2007,0:00,2410,A
USGS,5082500,10,26,2007,0:00,2300,A
USGS,5082500,10,27,2007,0:00,2230,A
USGS,5082500,10,28,2007,0:00,2150,A
USGS,5082500,10,29,2007,0:00,2080,A
USGS,5082500,10,30,2007,0:00,2110,A
USGS,5082500,10,31,2007,0:00,2200,A
USGS,5082500,11,1,2007,0:00,2160,A
USGS,5082500,11,2,2007,0:00,2010,A
USGS,5082500,11,3,2007,0:00,1870,A
USGS,5082500,11,4,2007,0:00,1810,A
USGS,5082500,11,5,2007,0:00,1910,A
USGS,5082500,11,6,2007,0:00,1760,A
USGS,5082500,11,7,2007,0:00,1680,A
USGS,5082500,11,8,2007,0:00,1660,A
USGS,5082500,11,9,2007,0:00,1620,A
USGS,5082500,11,10,2007,0:00,1660,A
USGS,5082500,11,11,2007,0:00,1730,A
USGS,5082500,11,12,2007,0:00,1690,A
USGS,5082500,11,13,2007,0:00,1580,A
USGS,5082500,11,14,2007,0:00,1520,A
USGS,5082500,11,15,2007,0:00,1590,A
USGS,5082500,11,16,2007,0:00,1570,A
USGS,5082500,11,17,2007,0:00,1500,A
USGS,5082500,11,18,2007,0:00,1450,A
USGS,5082500,11,19,2007,0:00,1430,A
USGS,5082500,11,20,2007,0:00,1420,A
USGS,5082500,11,21,2007,0:00,1350,A
USGS,5082500,11,22,2007,0:00,1180,A
USGS,5082500,11,23,2007,0:00,988,A
USGS,5082500,11,24,2007,0:00,1010,A
USGS,5082500,11,25,2007,0:00,996,A
USGS,5082500,11,26,2007,0:00,974,A:e
USGS,5082500,11,27,2007,0:00,924,A:e
USGS,5082500,11,28,2007,0:00,864,A:e
USGS,5082500,11,29,2007,0:00,839,A:e
USGS,5082500,11,30,2007,0:00,843,A:e
USGS,5082500,12,1,2007,0:00,868,A:e
USGS,5082500,12,2,2007,0:00,935,A:e
USGS,5082500,12,3,2007,0:00,955,A:e
USGS,5082500,12,4,2007,0:00,957,A:e
USGS,5082500,12,5,2007,0:00,985,A:e
USGS,5082500,12,6,2007,0:00,945,A:e
USGS,5082500,12,7,2007,0:00,942,A:e
USGS,5082500,12,8,2007,0:00,941,A:e
USGS,5082500,12,9,2007,0:00,948,A:e
USGS,5082500,12,10,2007,0:00,965,A:e
USGS,5082500,12,11,2007,0:00,985,A:e
USGS,5082500,12,12,2007,0:00,995,A:e
USGS,5082500,12,13,2007,0:00,994,A:e
USGS,5082500,12,14,2007,0:00,990,A:e
USGS,5082500,12,15,2007,0:00,990,A:e
USGS,5082500,12,16,2007,0:00,990,A:e
USGS,5082500,12,17,2007,0:00,990,A:e
USGS,5082500,12,18,2007,0:00,1000,A:e
USGS,5082500,12,19,2007,0:00,1010,A:e
USGS,5082500,12,20,2007,0:00,1020,A:e
USGS,5082500,12,21,2007,0:00,1020,A:e
USGS,5082500,12,22,2007,0:00,1020,A:e
USGS,5082500,12,23,2007,0:00,1020,A:e
USGS,5082500,12,24,2007,0:00,1030,A:e
USGS,5082500,12,25,2007,0:00,1030,A:e
USGS,5082500,12,26,2007,0:00,1030,A:e
USGS,5082500,12,27,2007,0:00,1030,A:e
USGS,5082500,12,28,2007,0:00,1020,A:e
USGS,5082500,12,29,2007,0:00,1010,A:e
USGS,5082500,12,30,2007,0:00,995,A:e
USGS,5082500,12,31,2007,0:00,990,A:e
USGS,5082500,1,1,2008,0:00,980,A:e
USGS,5082500,1,2,2008,0:00,982,A:e
USGS,5082500,1,3,2008,0:00,990,A:e
USGS,5082500,1,4,2008,0:00,1030,A:e
USGS,5082500,1,5,2008,0:00,1050,A:e
USGS,5082500,1,6,2008,0:00,1050,A:e
USGS,5082500,1,7,2008,0:00,1050,A:e
USGS,5082500,1,8,2008,0:00,1040,A:e
USGS,5082500,1,9,2008,0:00,1030,A:e
USGS,5082500,1,10,2008,0:00,1020,A:e
USGS,5082500,1,11,2008,0:00,1030,A:e
USGS,5082500,1,12,2008,0:00,1010,A:e
USGS,5082500,1,13,2008,0:00,1000,A:e
USGS,5082500,1,14,2008,0:00,990,A:e
USGS,5082500,1,15,2008,0:00,980,A:e
USGS,5082500,1,16,2008,0:00,975,A:e
USGS,5082500,1,17,2008,0:00,970,A:e
USGS,5082500,1,18,2008,0:00,930,A:e
USGS,5082500,1,19,2008,0:00,920,A:e
USGS,5082500,1,20,2008,0:00,910,A:e
USGS,5082500,1,21,2008,0:00,900,A:e
USGS,5082500,1,22,2008,0:00,890,A:e
USGS,5082500,1,23,2008,0:00,880,A:e
USGS,5082500,1,24,2008,0:00,875,A:e
USGS,5082500,1,25,2008,0:00,865,A:e
USGS,5082500,1,26,2008,0:00,860,A:e
USGS,5082500,1,27,2008,0:00,870,A:e
USGS,5082500,1,28,2008,0:00,865,A:e
USGS,5082500,1,29,2008,0:00,855,A:e
USGS,5082500,1,30,2008,0:00,845,A:e
USGS,5082500,1,31,2008,0:00,830,A:e
USGS,5082500,2,1,2008,0:00,822,A:e
USGS,5082500,2,2,2008,0:00,818,A:e
USGS,5082500,2,3,2008,0:00,817,A:e
USGS,5082500,2,4,2008,0:00,816,A:e
USGS,5082500,2,5,2008,0:00,815,A:e
USGS,5082500,2,6,2008,0:00,811,A:e
USGS,5082500,2,7,2008,0:00,810,A:e
USGS,5082500,2,8,2008,0:00,810,A:e
USGS,5082500,2,9,2008,0:00,805,A:e
USGS,5082500,2,10,2008,0:00,785,A:e
USGS,5082500,2,11,2008,0:00,780,A:e
USGS,5082500,2,12,2008,0:00,775,A:e
USGS,5082500,2,13,2008,0:00,770,A:e
USGS,5082500,2,14,2008,0:00,765,A:e
USGS,5082500,2,15,2008,0:00,768,A:e
USGS,5082500,2,16,2008,0:00,775,A:e
USGS,5082500,2,17,2008,0:00,780,A:e
USGS,5082500,2,18,2008,0:00,760,A:e
USGS,5082500,2,19,2008,0:00,740,A:e
USGS,5082500,2,20,2008,0:00,745,A:e
USGS,5082500,2,21,2008,0:00,760,A:e
USGS,5082500,2,22,2008,0:00,775,A:e
USGS,5082500,2,23,2008,0:00,785,A:e
USGS,5082500,2,24,2008,0:00,770,A:e
USGS,5082500,2,25,2008,0:00,750,A:e
USGS,5082500,2,26,2008,0:00,765,A:e
USGS,5082500,2,27,2008,0:00,770,A:e
USGS,5082500,2,28,2008,0:00,770,A:e
USGS,5082500,2,29,2008,0:00,770,A:e
USGS,5082500,3,1,2008,0:00,772,A:e
USGS,5082500,3,2,2008,0:00,771,A:e
USGS,5082500,3,3,2008,0:00,760,A:e
USGS,5082500,3,4,2008,0:00,750,A:e
USGS,5082500,3,5,2008,0:00,730,A:e
USGS,5082500,3,6,2008,0:00,715,A:e
USGS,5082500,3,7,2008,0:00,700,A:e
USGS,5082500,3,8,2008,0:00,690,A:e
USGS,5082500,3,9,2008,0:00,695,A:e
USGS,5082500,3,10,2008,0:00,700,A:e
USGS,5082500,3,11,2008,0:00,710,A:e
USGS,5082500,3,12,2008,0:00,720,A:e
USGS,5082500,3,13,2008,0:00,730,A:e
USGS,5082500,3,14,2008,0:00,740,A:e
USGS,5082500,3,15,2008,0:00,775,A:e
USGS,5082500,3,16,2008,0:00,810,A:e
USGS,5082500,3,17,2008,0:00,875,A:e
USGS,5082500,3,18,2008,0:00,970,A:e
USGS,5082500,3,19,2008,0:00,1040,A:e
USGS,5082500,3,20,2008,0:00,1140,A:e
USGS,5082500,3,21,2008,0:00,1230,A:e
USGS,5082500,3,22,2008,0:00,1320,A:e
USGS,5082500,3,23,2008,0:00,1420,A:e
USGS,5082500,3,24,2008,0:00,1500,A:e
USGS,5082500,3,25,2008,0:00,1680,A:e
USGS,5082500,3,26,2008,0:00,1830,A:e
USGS,5082500,3,27,2008,0:00,1980,A:e
USGS,5082500,3,28,2008,0:00,2140,A:e
USGS,5082500,3,29,2008,0:00,2260,A:e
USGS,5082500,3,30,2008,0:00,2450,A:e
USGS,5082500,3,31,2008,0:00,2690,A:e
USGS,5082500,4,1,2008,0:00,2960,A:e
USGS,5082500,4,2,2008,0:00,3380,A:e
USGS,5082500,4,3,2008,0:00,3750,A:e
USGS,5082500,4,4,2008,0:00,4770,A:e
USGS,5082500,4,5,2008,0:00,5400,A:e
USGS,5082500,4,6,2008,0:00,6150,A:e
USGS,5082500,4,7,2008,0:00,7200,A:e
USGS,5082500,4,8,2008,0:00,8500,A:e
USGS,5082500,4,9,2008,0:00,10000,A:e
USGS,5082500,4,10,2008,0:00,12500,A:e
USGS,5082500,4,11,2008,0:00,11700,A:e
USGS,5082500,4,12,2008,0:00,11000,A:e
USGS,5082500,4,13,2008,0:00,10400,A
USGS,5082500,4,14,2008,0:00,9030,A
USGS,5082500,4,15,2008,0:00,8540,A
USGS,5082500,4,16,2008,0:00,8340,A
USGS,5082500,4,17,2008,0:00,8380,A
USGS,5082500,4,18,2008,0:00,8220,A
USGS,5082500,4,19,2008,0:00,7800,A
USGS,5082500,4,20,2008,0:00,7070,A
USGS,5082500,4,21,2008,0:00,6470,A
USGS,5082500,4,22,2008,0:00,5970,A
USGS,5082500,4,23,2008,0:00,5520,A
USGS,5082500,4,24,2008,0:00,5180,A
USGS,5082500,4,25,2008,0:00,4850,A
USGS,5082500,4,26,2008,0:00,4790,A
USGS,5082500,4,27,2008,0:00,5000,A
USGS,5082500,4,28,2008,0:00,5290,A
USGS,5082500,4,29,2008,0:00,5370,A
USGS,5082500,4,30,2008,0:00,5400,A
USGS,5082500,5,1,2008,0:00,5580,A
USGS,5082500,5,2,2008,0:00,6290,A
USGS,5082500,5,3,2008,0:00,7230,A
USGS,5082500,5,4,2008,0:00,7880,A
USGS,5082500,5,5,2008,0:00,8330,A
USGS,5082500,5,6,2008,0:00,8740,A
USGS,5082500,5,7,2008,0:00,9000,A
USGS,5082500,5,8,2008,0:00,8710,A
USGS,5082500,5,9,2008,0:00,7820,A
USGS,5082500,5,10,2008,0:00,6920,A
USGS,5082500,5,11,2008,0:00,6300,A
USGS,5082500,5,12,2008,0:00,5820,A
USGS,5082500,5,13,2008,0:00,5490,A
USGS,5082500,5,14,2008,0:00,5200,A
USGS,5082500,5,15,2008,0:00,4980,A
USGS,5082500,5,16,2008,0:00,4780,A
USGS,5082500,5,17,2008,0:00,4620,A
USGS,5082500,5,18,2008,0:00,4490,A
USGS,5082500,5,19,2008,0:00,4400,A
USGS,5082500,5,20,2008,0:00,4160,A
USGS,5082500,5,21,2008,0:00,3910,A
USGS,5082500,5,22,2008,0:00,3710,A
USGS,5082500,5,23,2008,0:00,3520,A
USGS,5082500,5,24,2008,0:00,3380,A
