Year,Month,Day,Average of 5 cm,Average of 10 cm,Average of 20 cm,Average of 30 cm,Average of 40 cm,Average of 50 cm,Average of 60 cm,Average of 80 cm,Average of 100 cm,Average of 125 cm,Average of 150 cm,Average of 175 cm,Average of 200 cm,Average of 225 cm
2016,5,22,19.21291667,18.22375,16.41041667,14.88208333,13.67083333,12.71833333,11.83833333,10.32375,8.895416667,7.555208333,6.530416667,5.819083333,5.291208333,4.950583333
2016,5,23,20.42125,19.36,17.25708333,15.55708333,14.28041667,13.2875,12.34916667,10.71208333,9.158333333,7.727875,6.647916667,5.904541667,5.381625,5.01575
2016,5,24,20.71708333,19.65875,17.67458333,16.08083333,14.84583333,13.84833333,12.88958333,11.16791667,9.50875,7.982125,6.833666667,6.044833333,5.493708333,5.104541667
2016,5,25,16.79958333,17.20291667,17.13625,16.32166667,15.29625,14.33333333,13.37291667,11.60583333,9.88375,8.2775,7.060541667,6.233458333,5.599583333,5.193458333
2016,5,26,17.73,17.20125,16.24583333,15.50458333,14.84958333,14.21416667,13.50833333,11.97041667,10.26208333,8.570833333,7.277416667,6.392708333,5.712625,5.283541667
2016,5,27,20.56833333,19.16333333,17.0625,15.73833333,14.85833333,14.16583333,13.47333333,12.07916667,10.49958333,8.8325,7.483875,6.533416667,5.847958333,5.385583333
2016,5,28,20.06791667,19.62,18.22416667,16.7775,15.58916667,14.65875,13.79166667,12.26166667,10.7,9.07875,7.728,6.753875,5.96525,5.495916667
2016,5,29,20.35416667,19.53708333,17.92458333,16.7175,15.75583333,14.93541667,14.10416667,12.5175,10.88041667,9.236666667,7.876291667,6.886125,6.070541667,5.565083333
2016,5,30,18.78166667,18.73125,17.92916667,16.91,15.96875,15.15416667,14.34375,12.78708333,11.15125,9.480416667,8.0935,7.080958333,6.229833333,5.702666667
2016,5,31,17.45875,17.44541667,17.13791667,16.63,15.97333333,15.285,14.54833333,13.04375,11.39291667,9.683333333,8.257916667,7.216833333,6.34525,5.788583333
2016,6,1,14.17,14.8375,15.56583333,15.69916667,15.46541667,15.0575,14.53291667,13.26708333,11.70958333,9.987916667,8.497916667,7.374833333,6.514541667,5.925958333
2016,6,2,17.68833333,16.625,15.3525,14.84916667,14.61791667,14.39291667,14.07916667,13.1575,11.80541667,10.14791667,8.657083333,7.532208333,6.67475,6.049791667
2016,6,3,17.05916667,17,16.58083333,15.85958333,15.16291667,14.59083333,14.05125,13.03375,11.81541667,10.29708333,8.840416667,7.74925,6.815166667,6.163666667
2016,6,4,18.48458333,17.70125,16.54583333,15.76583333,15.18375,14.68708333,14.16791667,13.09666667,11.82583333,10.30083333,8.951666667,7.8525,6.951541667,6.27075
2016,6,5,19.75875,18.94291667,17.34541667,16.21625,15.4375,14.84333333,14.26916667,13.1525,11.89125,10.42125,9.122916667,8.033416667,7.111791667,6.42075
2016,6,6,17.01333333,17.20166667,17.03875,16.47416667,15.79458333,15.14916667,14.49708333,13.26041667,11.95041667,10.51083333,9.22,8.152791667,7.228333333,6.512875
2016,6,7,19.49458333,18.40458333,16.90291667,16.02791667,15.46541667,14.99291667,14.48125,13.37541667,12.07125,10.61166667,9.327916667,8.25525,7.362,6.641666667
2016,6,8,21.47541667,20.31375,18.34083333,16.92833333,15.96333333,15.2575,14.6,13.41125,12.1325,10.69791667,9.41875,8.3475,7.474291667,6.753666667
2016,6,9,23.93,22.60833333,20.09208333,18.20041667,16.87625,15.92166667,15.06625,13.63375,12.25208333,10.80666667,9.542083333,8.4825,7.579666667,6.860208333
2016,6,10,26.34958333,24.85083333,22.00416667,19.745,18.09875,16.88708333,15.79958333,14.03583333,12.45416667,10.91833333,9.642083333,8.592083333,7.673333333,6.939875
2016,6,11,22.19083333,22.11583333,21.34625,20.1275,18.85,17.7025,16.5725,14.58041667,12.75333333,11.06625,9.721666667,8.655416667,7.767416667,7.020875
2016,6,12,21.39083333,21.1375,20.34208333,19.44,18.54416667,17.69833333,16.80083333,15,13.12375,11.3025,9.88375,8.795,7.879208333,7.132083333
2016,6,13,25.02541667,23.51416667,21.1475,19.58583333,18.53333333,17.70625,16.875,15.23166667,13.43833333,11.57833333,10.09625,8.945833333,7.997708333,7.237958333
2016,6,14,20.96875,21.35875,21.20416667,20.27,19.17416667,18.19083333,17.22875,15.46041667,13.67,11.81416667,10.295,9.119583333,8.107083333,7.339333333
2016,6,15,20.81875,20.3225,19.69125,19.20291667,18.65083333,18.03416667,17.315,15.72083333,13.895,11.96583333,10.37833333,9.1375,8.190833333,7.391708333
2016,6,16,21.955,21.21708333,19.9525,19.06166667,18.38916667,17.795,17.15666667,15.77375,14.09875,12.20208333,10.58875,9.323333333,8.337916667,7.521375
2016,6,17,23.94541667,22.925,21.24541667,19.88041667,18.84416667,18.03541667,17.26083333,15.80458333,14.18958333,12.35333333,10.74,9.456666667,8.4525,7.60625
2016,6,18,21.11583333,21.02375,20.61833333,19.91625,19.12458333,18.36291667,17.57375,16.02583333,14.35833333,12.53041667,10.94833333,9.653333333,8.5875,7.723166667
2016,6,19,25.25458333,23.93166667,21.64875,20.11291667,19.10958333,18.36041667,17.62583333,16.17458333,14.53625,12.71333333,11.14291667,9.84375,8.739583333,7.862083333
2016,6,20,22.72208333,22.67083333,21.71166667,20.635,19.64875,18.79708333,17.95041667,16.36458333,14.70083333,12.89416667,11.32583333,10.03,8.884583333,7.989625
2016,6,21,25.055,23.88791667,22.08583333,20.73833333,19.73666667,18.92041667,18.11,16.52916667,14.82833333,12.9925,11.41083333,10.09333333,9.009583333,8.097916667
2016,6,22,19.63291667,20.55958333,21.27625,20.88875,20.0875,19.25666667,18.3975,16.74458333,15.0275,13.1875,11.5975,10.29958333,9.124583333,8.202916667
2016,6,23,24.21583333,22.61291667,20.61875,19.67916667,19.16708333,18.71,18.16375,16.82791667,15.16041667,13.29083333,11.69291667,10.36333333,9.2525,8.32125
2016,6,24,24.95041667,24.03791667,22.34208333,20.89541667,19.8,18.96916667,18.20583333,16.79833333,15.24916667,13.45333333,11.86333333,10.53458333,9.375416667,8.437083333
2016,6,25,25.91916667,24.85125,23.195,21.66,20.42958333,19.465,18.56708333,16.95666667,15.325,13.54666667,11.97041667,10.645,9.4675,8.505416667
2016,6,26,22.08333333,21.97958333,21.97666667,21.34083333,20.52833333,19.72791667,18.90166667,17.25625,15.55041667,13.73208333,12.15625,10.825,9.615416667,8.649166667
2016,6,27,22.41666667,21.59958333,20.93875,20.41833333,19.90541667,19.35166667,18.72125,17.295,15.62291667,13.77541667,12.17166667,10.82708333,9.70625,8.717916667
2016,6,28,24.91916667,23.34375,21.63666667,20.52791667,19.77875,19.185,18.59166667,17.31583333,15.78375,13.98416667,12.38583333,11.05666667,9.840833333,8.872916667
2016,6,29,25.99875,24.59041667,22.82916667,21.3875,20.31,19.4925,18.73416667,17.33166667,15.825,14.07958333,12.5025,11.16208333,9.95125,8.968333333
2016,6,30,21.36875,21.61583333,21.8725,21.36541667,20.58375,19.79875,19.00083333,17.46791667,15.87791667,14.14083333,12.57375,11.25625,10.02625,9.022916667
2016,7,1,22.20041667,21.48458333,20.72125,20.24333333,19.84541667,19.41083333,18.88833333,17.61333333,16.05916667,14.2925,12.72375,11.39833333,10.16291667,9.17375
2016,7,2,21.425,21.20916667,20.925,20.41375,19.83833333,19.29125,18.72416667,17.52375,16.09541667,14.38416667,12.81541667,11.48708333,10.25041667,9.256666667
2016,7,3,23.95416667,22.76958333,21.33125,20.36958333,19.70208333,19.16833333,18.63,17.48291667,16.10625,14.45375,12.91166667,11.59625,10.34625,9.347916667
2016,7,4,26.19875,24.70833333,22.70833333,21.23416667,20.21666667,19.46875,18.78291667,17.51833333,16.14083333,14.52458333,13.0075,11.69583333,10.47125,9.444583333
2016,7,5,23.58708333,22.93666667,22.23583333,21.45833333,20.64083333,19.88583333,19.12625,17.68583333,16.20791667,14.58458333,13.08833333,11.7925,10.56041667,9.525416667
2016,7,6,25.55458333,24.04708333,22.46208333,21.35041667,20.53833333,19.87333333,19.20291667,17.8475,16.34583333,14.67208333,13.16583333,11.86541667,10.66708333,9.629166667
2016,7,7,21.81958333,22.20083333,22.28458333,21.66291667,20.86041667,20.11541667,19.36625,17.94041667,16.43666667,14.76166667,13.245,11.95458333,10.73375,9.695416667
2016,7,8,22.71,21.81541667,21.00708333,20.58208333,20.20791667,19.78291667,19.26208333,18.02083333,16.52416667,14.83041667,13.30666667,12.00708333,10.81791667,9.767083333
2016,7,9,22.27416667,22.17416667,21.57916667,20.86958333,20.23916667,19.70333333,19.15625,18.01041667,16.635,14.98875,13.46833333,12.1725,10.92666667,9.880833333
2016,7,10,23.52083333,22.76791667,21.705,20.91791667,20.2775,19.72083333,19.13958333,17.95416667,16.58791667,14.97083333,13.46041667,12.15791667,10.97666667,9.921666667
2016,7,11,21.57666667,21.7175,21.57041667,21.07708333,20.47083333,19.89583333,19.2975,18.08875,16.72125,15.12583333,13.63125,12.34875,11.08041667,10.02041667
2016,7,12,19.82291667,20.18875,20.46583333,20.375,20.08666667,19.715,19.26166667,18.18166667,16.84166667,15.25,13.76375,12.47375,11.2,10.14458333
2016,7,13,18.89208333,19.29083333,19.7075,19.77333333,19.61083333,19.34333333,19.00416667,18.10333333,16.88458333,15.35041667,13.87458333,12.595,11.28625,10.21625
2016,7,14,17.32,17.82291667,18.52,18.88083333,18.94833333,18.84458333,18.63291667,17.92208333,16.83916667,15.38541667,13.94458333,12.65916667,11.3925,10.32166667
2016,7,15,19.82125,19.30833333,18.70166667,18.46583333,18.3875,18.30625,18.17083333,17.65208333,16.73125,15.38,13.9825,12.69583333,11.47708333,10.43166667
2016,7,16,19.87,19.84041667,19.52708333,19.11083333,18.73125,18.41625,18.11333333,17.4775,16.6275,15.40125,14.08291667,12.84833333,11.56583333,10.52666667
2016,7,17,21.0775,20.6975,19.9475,19.35708333,18.9,18.53416667,18.17083333,17.42875,16.52666667,15.335,14.08083333,12.8875,11.63166667,10.58541667
2016,7,18,22.47041667,21.72666667,20.57541667,19.78,19.20625,18.75625,18.31,17.45458333,16.49125,15.2925,14.06416667,12.89125,11.71625,10.66458333
2016,7,19,23.63375,22.99708333,21.76083333,20.65916667,19.81333333,19.20125,18.62708333,17.60166667,16.54666667,15.3175,14.10666667,12.96458333,11.79541667,10.75958333
2016,7,20,23.49041667,22.98541667,22.08375,21.2175,20.42583333,19.75,19.07083333,17.85166667,16.63916667,15.32791667,14.0675,12.86,11.74166667,10.75791667
2016,7,21,23.81041667,23.28125,22.3275,21.41791667,20.65125,20.01166667,19.3575,18.10833333,16.78875,15.35041667,14.0275,12.88083333,11.82291667,10.83166667
2016,7,22,23.56791667,23.22708333,22.50708333,21.695,20.93958333,20.28,19.60416667,18.30791667,16.93,15.43083333,14.09833333,12.9475,11.89666667,10.90875
2016,7,23,21.55791667,21.8225,21.9125,21.57375,21.03083333,20.45208333,19.80583333,18.49291667,17.07291667,15.53916667,14.18583333,13.03833333,11.9425,10.95833333
2016,7,24,20.98125,21.13083333,21.12583333,20.92333333,20.60958333,20.23458333,19.7575,18.62416667,17.23625,15.66708333,14.29333333,13.1225,12.0225,11.03875
2016,7,25,22.90833333,22.18916667,21.29666667,20.75166667,20.35166667,19.98583333,19.56,18.56333333,17.2825,15.74291667,14.36208333,13.15583333,12.1025,11.11291667
2016,7,26,22.86541667,22.68666667,22.10125,21.38458333,20.7325,20.18625,19.62875,18.55,17.305,15.81833333,14.43958333,13.22125,12.15875,11.16166667
2016,7,27,20.60625,21.17416667,21.53,21.32875,20.88666667,20.39833333,19.83291667,18.67708333,17.37708333,15.89875,14.5325,13.3275,12.22625,11.21375
2016,7,28,21.44541667,21.39125,21.18458333,20.94,20.635,20.28416667,19.82625,18.77208333,17.47208333,15.96958333,14.59833333,13.3875,12.29208333,11.27916667
2016,7,29,22.05208333,21.8975,21.51833333,21.11458333,20.70666667,20.30791667,19.83375,18.80875,17.54958333,16.05291667,14.68166667,13.45458333,12.35333333,11.34125
2016,7,30,22.97708333,22.72333333,22.16041667,21.54125,20.97041667,20.47708333,19.9325,18.85666667,17.59791667,16.1225,14.75333333,13.52875,12.39791667,11.37916667
2016,7,31,24.0225,23.35791667,22.46166667,21.74833333,21.16375,20.66291667,20.10708333,18.99375,17.71166667,16.22291667,14.85583333,13.62333333,12.48208333,11.46583333
2016,8,1,25.06208333,24.33291667,23.27,22.32583333,21.55333333,20.9325,20.2925,19.09708333,17.7825,16.28541667,14.90791667,13.67416667,12.53541667,11.50875
2016,8,2,24.24916667,23.7775,23.12333333,22.42416667,21.76791667,21.1825,20.54666667,19.30083333,17.93,16.40166667,15.02208333,13.77708333,12.62833333,11.6025
2016,8,3,24.42291667,23.89,23.21791667,22.51916667,21.86791667,21.28916667,20.66083333,19.41625,18.02916667,16.47166667,15.07,13.80666667,12.68708333,11.66125
2016,8,4,20.92375,21.67416667,22.37458333,22.32375,21.90958333,21.41125,20.82083333,19.58833333,18.19041667,16.61208333,15.18583333,13.89541667,12.72333333,11.70708333
2016,8,5,19.77916667,20.15791667,20.76333333,21.05666667,21.05875,20.88083333,20.55416667,19.60375,18.28958333,16.7075,15.26375,13.98375,12.81666667,11.78208333
2016,8,6,20.69416667,20.57375,20.58708333,20.57208333,20.485,20.33458333,20.0875,19.35833333,18.23875,16.73791667,15.30708333,14.00125,12.89458333,11.85625
2016,8,7,22.34166667,21.84125,21.26541667,20.85083333,20.52958333,20.25041667,19.92833333,19.19125,18.17208333,16.79125,15.41,14.13041667,12.96833333,11.92333333
2016,8,8,22.34166667,22.2,21.86625,21.37833333,20.90375,20.48583333,20.0375,19.16291667,18.11666667,16.78541667,15.45666667,14.19666667,13.03666667,11.99083333
2016,8,9,22.07166667,22.10583333,21.8875,21.48,21.045,20.64291667,20.18125,19.2475,18.1425,16.81,15.50541667,14.3,13.10875,12.06083333
2016,8,10,21.02583333,21.165,21.31833333,21.22416667,20.97291667,20.64666667,20.22375,19.29166667,18.17083333,16.795,15.49541667,14.31208333,13.14916667,12.10833333
2016,8,11,21.94,21.73375,21.42791667,21.16833333,20.9025,20.61541667,20.24416667,19.38208333,18.29125,16.90083333,15.55958333,14.29166667,13.18666667,12.15333333
2016,8,12,21.38916667,21.52541667,21.46666667,21.19541667,20.86916667,20.55041667,20.18875,19.37166667,18.30833333,16.96,15.63416667,14.42333333,13.28958333,12.25125
2016,8,13,19.64833333,20.10833333,20.59375,20.71,20.60041667,20.38708333,20.09083333,19.32291667,18.29083333,16.97083333,15.67291667,14.47416667,13.36375,12.3225
2016,8,14,20.00375,20.10541667,20.23166667,20.27875,20.22375,20.08791667,19.865,19.22,18.26041667,16.98416667,15.71791667,14.53791667,13.43666667,12.39791667
2016,8,15,21.05875,20.97166667,20.77208333,20.53458333,20.29458333,20.06375,19.78541667,19.13708333,18.23708333,17.02833333,15.79583333,14.65208333,13.49916667,12.46541667
2016,8,16,21.94956522,21.6226087,21.14869565,20.76173913,20.43043478,20.13304348,19.79086957,19.06347826,18.13217391,16.94434783,15.74434783,14.61043478,13.52608696,12.49086957
2016,8,17,21.88,21.67208333,21.31791667,20.96541667,20.62416667,20.3025,19.9325,19.15375,18.18583333,16.98916667,15.80833333,14.6775,13.605,12.58291667
2016,8,18,21.15916667,21.36375,21.38291667,21.13083333,20.78041667,20.42875,20.02625,19.20041667,18.20333333,17.00458333,15.82958333,14.72583333,13.63208333,12.6125
2016,8,19,18.80416667,19.50916667,20.29416667,20.56291667,20.51416667,20.3275,20.03541667,19.2775,18.27208333,17.04291667,15.8625,14.7475,13.70625,12.70083333
2016,8,20,17.27041667,18.21541667,19.26916667,19.76458333,19.91125,19.87708333,19.72583333,19.16916667,18.26875,17.07625,15.90125,14.80208333,13.74083333,12.73458333
2016,8,21,17.25208333,17.65958333,18.36958333,18.91833333,19.225,19.33625,19.32416667,18.97,18.20958333,17.08166667,15.92625,14.8025,13.78916667,12.79666667
2016,8,22,19.67,19.38583333,19.12458333,19.06041667,19.05416667,19.04041667,18.97916667,18.69125,18.05791667,17.03708333,15.92916667,14.83291667,13.81916667,12.82916667
2016,8,23,21.46083333,20.99916667,20.29041667,19.79125,19.46,19.2325,19.00291667,18.55458333,17.91875,16.97333333,15.92291667,14.86166667,13.84583333,12.86291667
2016,8,24,18.8125,19.47916667,20.0025,20.00041667,19.79791667,19.54833333,19.25,18.64875,17.91333333,16.9625,15.95083333,14.92875,13.89291667,12.91458333
2016,8,25,17.33375,18.13208333,18.97458333,19.345,19.41583333,19.345,19.16916667,18.65333333,17.89666667,16.92041667,15.915,14.91125,13.91583333,12.94791667
2016,8,26,16.87375,17.4725,18.23708333,18.69791667,18.91333333,18.96958333,18.91541667,18.56333333,17.89,16.92583333,15.92541667,14.91416667,13.95666667,13.00833333
2016,8,27,17.48333333,17.77625,18.22916667,18.49833333,18.62208333,18.65458333,18.60916667,18.34583333,17.77583333,16.88166667,15.9025,14.92041667,13.94541667,13.01125
2016,8,28,19.04,18.71166667,18.42833333,18.39833333,18.43416667,18.44791667,18.40833333,18.18083333,17.67,16.83125,15.88333333,14.90041667,13.97833333,13.05583333
2016,8,29,19.94458333,19.84,19.44708333,19.04791667,18.76208333,18.56666667,18.38375,18.05041667,17.55458333,16.7675,15.86166667,14.91208333,13.99666667,13.06916667
2016,8,30,17.37375,17.87916667,18.49125,18.74541667,18.75541667,18.655,18.49,18.07708333,17.50833333,16.71875,15.84333333,14.91125,14.03875,13.12083333
2016,8,31,17.20958333,17.58416667,18.04708333,18.3025,18.39375,18.38583333,18.30541667,17.99125,17.4475,16.655,15.7925,14.87875,14.04666667,13.14791667
2016,9,1,18.00125,18.06958333,18.16333333,18.245,18.27208333,18.25166667,18.17916667,17.91041667,17.41208333,16.65458333,15.81458333,14.93208333,14.06041667,13.17833333
2016,9,2,18.50208333,18.51708333,18.52208333,18.45791667,18.37,18.27583333,18.14541667,17.82958333,17.33375,16.6,15.77791667,14.91291667,14.05708333,13.18625
2016,9,3,19.40458333,19.10208333,18.80666667,18.62,18.47708333,18.34583333,18.18,17.81,17.28083333,16.54333333,15.73416667,14.87625,14.0575,13.20166667
2016,9,4,18.64541667,18.80625,18.8975,18.80541667,18.65333333,18.52333333,18.33375,17.95166667,17.45958333,16.7575,15.97083333,15.11833333,14.24375,13.22125
2016,9,5,16.55416667,16.94791667,17.56041667,18.00375,18.25041667,18.32791667,18.30333333,18.03666667,17.51583333,16.74958333,15.95291667,15.07541667,14.25625,13.31916667
2016,9,6,17.04833333,17.34458333,17.67,17.89208333,18.02666667,18.08166667,18.0775,17.88,17.38041667,16.60583333,15.82375,14.96625,14.1825,13.35625
2016,9,7,15.7425,16.33041667,17.07416667,17.51375,17.73708333,17.83333333,17.86083333,17.7125,17.29333333,16.5825,15.8375,15.00666667,14.20916667,13.4025
2016,9,8,16.30291667,16.5175,16.84958333,17.14416667,17.355,17.48083333,17.54958333,17.50541667,17.18416667,16.55666667,15.82041667,14.99166667,14.24708333,13.43
2016,9,9,15.74791667,16.2875,16.83125,17.1025,17.24208333,17.31666667,17.35458333,17.32416667,17.05708333,16.50208333,15.81166667,15.02125,14.265,13.45708333
2016,9,10,14.755,15.31916667,16.08833333,16.60458333,16.9075,17.065,17.15791667,17.16,16.92041667,16.40166667,15.755,14.98083333,14.26958333,13.46958333
2016,9,11,16.37958333,16.27625,16.27041667,16.4325,16.61208333,16.75208333,16.865,16.93791667,16.7675,16.3025,15.69416667,14.95,14.25166667,13.46625
2016,9,12,14.80333333,15.62666667,16.37416667,16.63708333,16.72416667,16.76,16.78291667,16.78583333,16.63958333,16.24208333,15.67333333,14.98833333,14.24333333,13.46791667
2016,9,13,11.39291667,13.03333333,14.77958333,15.74458333,16.23791667,16.47875,16.62791667,16.6875,16.53375,16.15541667,15.62083333,14.97041667,14.22791667,13.46916667
2016,9,14,11.355,12.21416667,13.54375,14.59291667,15.305,15.75708333,16.10125,16.42791667,16.38625,16.03083333,15.51916667,14.86416667,14.20958333,13.47708333
2016,9,15,14.095,14.00375,14.15,14.50958333,14.89583333,15.23625,15.55833333,16.01291667,16.13166667,15.89291667,15.43375,14.82083333,14.16125,13.44875
2016,9,16,15.77541667,15.64041667,15.36333333,15.23916667,15.25541667,15.34666667,15.48375,15.7725,15.92375,15.78416667,15.39083333,14.83583333,14.14875,13.44416667
2016,9,17,14.27041667,14.70625,15.14125,15.36666667,15.47666667,15.53541667,15.58458333,15.68,15.72125,15.57708333,15.2175,14.67416667,14.13166667,13.43833333
2016,9,18,14.855,14.92916667,15.05583333,15.20666667,15.33666667,15.43291667,15.51666667,15.62125,15.62916667,15.47375,15.14208333,14.64958333,14.07375,13.40875
2016,9,19,13.98333333,14.56291667,15.06166667,15.29166667,15.39708333,15.45625,15.50875,15.57916667,15.56708333,15.40291667,15.07833333,14.61291667,14.06083333,13.40416667
2016,9,20,13.40375,13.85458333,14.44083333,14.85625,15.10958333,15.26,15.37166667,15.47583333,15.455,15.27583333,14.95833333,14.49625,14.01833333,13.38791667
2016,9,21,13.85875,14.07541667,14.41833333,14.70083333,14.91083333,15.05708333,15.18791667,15.34375,15.36541667,15.20458333,14.89916667,14.46291667,13.9725,13.365
2016,9,22,12.95,13.45958333,14.18041667,14.59708333,14.83208333,14.98,15.10333333,15.25291667,15.29291667,15.15541667,14.86875,14.45916667,13.94125,13.35333333
